,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
02CB_01_rest_04_LPI_000.netts,-0.045644429839212575,-0.04567198503370873,-0.04225947552401843,-0.021911358147733484,-0.023484981565508156,-0.027708354031592775,-0.021818963722336382,-0.023468814290104834,-0.013232342465467783,-0.004847599283491655,-0.0039107031224429045,0.0020598519686868544,-0.006811737676199803,-0.0062420601928152575,-0.01677258569618978,-0.02888679286216933,-0.024586245266372653,-0.015448158398457146,-0.0020683359845821148,-0.008000561514637017,-0.019316506946291057,-0.012500305327338035,-0.011943358063037701,0.004935808451802304,0.0074915895485874184,-0.005016617066491813,-0.0026780765031073628,0.0018059346759177197,0.012943748651802256,0.011200906222642137,0.006395881379813617,0.019609233528045777,0.007127471905365224,0.005614639612877559,0.0025256523890687665,0.004216594118454098,0.01706969320907803,0.01851451051860309,0.025830835411014608,0.029066411200273867,0.021141379174408503,0.01955967903984801,0.015221827629371854,0.030683387599573786,0.01870942701426659,0.012405233966152784,0.0118088665468149,0.005355395184842404,0.014578845534125251,0.017600321894341908,0.015278742841738135,0.027440054069626574,0.032267254953804114,0.029383140819149833,0.016525992816214696,0.014366774912708546,0.0216052673265118,0.030763146733762348,0.04621503624032697,0.0292165591134802,0.014379608960349954,0.015693186273286863,0.001803957949047419,0.005327936750622264,0.002621082841760214,0.000644244624924073,0.007031918716954189,0.008965542465324106,0.0029838746701984498,-0.006792175381615806,-0.011805364870560164,-0.004102623401822547,-0.0016778721329709922,-0.006859084112361025,-0.02359366812199426,-0.01251445111356908,-0.0007187130327070967,-0.004652780865832207,-0.0065526880740096605,-0.004930101870803227,-0.00394498973074775,0.0007864211062382775,0.004573742261461122,0.009763944542844238,0.01444163497341222,0.024448294266892878,0.02480814861085323,0.019816794350981826,0.02222617426349016,0.02227300136254684,0.03232860234825374,0.03701286746859345,0.02781294636574294,0.024862823383025034,0.023076463064536257,0.023061372533360935,0.025977426658902347,0.022845000146206162,0.008740566075352674,0.0018716953177596585
04HD_01_rest_04_LPI_000.netts,-0.04599779797943121,-0.03079494484444012,-0.037150520043590596,-0.026348521754088694,-0.023134853592291504,-0.02474852497037283,-0.03233475963589899,-0.030830094376370187,-0.03808371736489746,-0.04250264592976982,-0.05078595924858004,-0.03337142464917442,-0.05511048483514425,-0.05835503113588647,-0.03990013555307592,-0.04925472464378017,-0.06133914103014193,-0.05524076065092243,-0.06729992808660146,-0.07747201071801613,-0.0800988938112458,-0.05258602554013325,-0.06213304124615476,-0.04212764004564157,-0.04171931507711396,-0.06741031222743621,-0.03927228777878583,-0.04174820314702865,-0.04113255984479347,-0.013815986342164688,-0.03016971541430452,-0.009410115330802993,-0.018228564556697913,-0.016046762528185765,-0.031090605042859654,-0.023382398108778013,0.009843183268547051,-0.011754575786787014,0.0020089044132103884,0.02535383490269072,0.004634900917546869,0.030532603275288506,0.029416077274630692,0.0024432467971542415,0.0014214367506927839,-0.0006022558324797478,0.01991574226362458,0.03963846362878021,0.04351918168448099,0.04491151288459949,0.025137382684266796,0.03583691954577095,0.030057349171467296,0.04001163258215812,0.05071687543041947,0.014087740899677348,0.03250670284517898,0.04523480715551931,0.034256647874681856,0.059566097265328466,0.05526706837780315,0.04397999998818447,0.0356858992322473,0.03494118093453602,0.029961493265663774,0.02486101968714516,0.056358169225556254,0.05540345265333679,0.05086808093406603,0.06995567137313152,0.038772828308111906,0.05348611103210199,0.0713461652555718,0.060825399073599185,0.056847837328967254,0.035319193096943646,0.024164428441078578,0.03450997038667869,0.04918002659342535,,,,,,,,,,,,,,,,,,,,,
04SG_01_rest_04_LPI_000.netts,-0.06376328621147731,-0.054111580537490434,-0.04442411225391363,-0.04347223463176797,-0.04003278623305251,-0.04120809172351292,-0.03050224520803224,-0.025830148442597678,-0.020361940851007843,-0.011790967937793884,-0.003790661420939312,-0.011851313907112915,-0.020624014284278736,-0.025488288235778866,-0.019443117266480847,-0.019437957370710635,-0.026548739558883705,-0.041843593564536485,-0.03570428512334878,-0.025309413190186203,-0.006555999624450859,0.0011195947501607684,0.006510112801925816,0.01076145604278822,0.0195831579556347,0.030958789570177836,0.038785058579403064,0.02724252598298449,0.02603778101216625,0.02751187054665849,0.042884586265169,0.044599580637881386,0.04182938912828116,0.03766657888276148,0.025518111664902587,0.023688875419657363,0.028697048699338645,0.02504533828196731,0.03304628726072534,0.03179932390669771,0.028411649775524905,0.024763266397233474,0.025276569953872063,0.03510425901273706,0.03612375930581457,0.03184682803957162,0.024893321300719418,0.010651712734252805,0.008092117839696433,0.00484194511460867,0.02501279181863536,0.03961413517004242,0.03307353872940555,0.03830379226149838,0.03197335785157296,0.03858826453779607,0.03915742715526438,0.03587520091858254,0.03996369303642533,0.018308793235777943,0.016008498289159068,0.004487801209937303,-0.007948176900314463,-0.009188386685366035,-0.024124831782415312,-0.026049004211508686,-0.036876235008253766,-0.055626632907213924,-0.05348530594397105,-0.07789035085134233,-0.07785918034418882,-0.06790934903730472,-0.061218472685968583,-0.06480938441155037,-0.08377890715088365,-0.08222754193345361,-0.07025902963644182,-0.06537067785738726,-0.05505262648064824,-0.07804523289858833,-0.07810522005722353,-0.08074821581804181,-0.07489576911677864,-0.06959398933137251,-0.0782300251439283,-0.08132506781595172,-0.092240342140394,-0.10388390913780166,-0.0985767250966062,-0.11268421535693585,-0.10004240027254474,-0.10799816546078578,-0.10378644560707384,-0.09918357174021786,-0.10261256679173236,-0.08485820738807082,-0.06781538185025615,-0.07367478621408441,-0.06314289781263183,-0.07913770696902789
08BC_01_rest_04_LPI_000.netts,-0.058136162279661674,-0.055500020539795525,-0.04245892640683935,-0.02913875474889438,-0.02712143771190756,-0.03366902591908083,-0.029661129137830256,-0.02599448290381423,-0.02587517569975395,-0.019630289523335342,-0.016149075189940354,-0.004563398036259714,-0.0011840029000523833,-0.003179253071698751,-0.0009167231587478009,0.001328208352189053,6.503032889193516e-05,-0.0012723834299990244,-0.004896164021935379,-0.004021080545520639,-0.006314438763590169,0.0033757096398483455,0.0025949408447870637,-0.0007682105260623517,0.00041742158236790505,0.0013087044176515183,0.0032970704015887753,0.0024762789126102636,-0.007363645868017632,-0.009090886989517877,-0.011409938912917417,-0.002509202602476668,0.00941511689799468,0.021382225800288257,0.022328245610599984,0.020704937601128015,0.016595283535351002,0.018724174415226336,0.031157226907698732,0.03960493125452191,0.035374936317294825,0.02644899356859176,0.01696849822104074,0.0074695365292525295,0.004925742476650563,0.014055854523924105,0.008081619087307645,0.002790786213447638,-0.004065168480159476,-0.011633416694480925,0.003016656322654576,0.014052540294588245,0.013669493949857503,0.007758393561049126,-0.0017644780340050348,-0.0032193322283537995,-0.005627265159478867,-0.002861708089008985,-0.008589816108315995,-0.017575692098415918,-0.014326497195774945,-0.02191671846770582,-0.025343811600855637,-0.015792136625943365,-0.0241581427588633,-0.022145357766877427,-0.021652566986548494,-0.02377179095497184,-0.016660989042045937,-0.008160618047942658,0.011300936794843452,0.01569897971988532,0.01735494584086905,0.015538231796845992,0.01872870089951295,0.035662295222939844,0.02754897173704618,0.0328606217441797,0.041452151339223975,0.026945158688281956,0.03509382019504648,0.04072889025943005,0.04013765990686802,0.032700061763749955,0.029775890670922234,0.03301412708301388,0.03254104187242546,0.04701619442678029,0.05537252550477001,0.05434307125717486,0.05910896707776869,0.051969602621767086,0.06024249390091474,0.05945767815175507,0.04322240750030881,0.04849498973732469,0.05264459222147411,0.04311415277364361,0.049214246019059216,0.05994293049946264
08VR_01_rest_04_LPI_000.netts,-0.012884487068985262,-0.015070423581334369,-0.021778447472807883,-0.02501368652023417,-0.025637817766683835,-0.018482978895821844,-0.01473215389016902,-0.011472324153625646,-0.007148590143693068,-0.0033456123980527552,-0.008266412095702336,-0.008267204175521625,-0.00892588101113756,-0.0012324130420440227,0.004298519214166574,0.004692062162179211,0.005921951754655708,0.004595294494109781,-0.0010951919454288417,0.0010608160000015188,-0.0022435003219309912,-0.001868372881738356,-0.008820759796968947,-0.009242601070666767,-0.011525702194163379,-0.007763029397683363,0.0003941402153416762,0.008607863003121774,0.017133533914214683,0.009919876086826984,-0.005171920867785618,0.00024610521577306255,0.004768216996434926,0.0023254185951296913,-0.0001389259706242596,-0.006156892138285741,-0.014858348751697115,-0.012346681212217048,0.003693271124060038,0.023172016510500937,0.019303357755848127,0.020628526159311766,0.016783826323302442,0.0021816878741370838,0.010616331127363043,0.0113320631668975,0.023670576607601745,0.028618369923290476,0.018174769238804456,0.023170658481352135,0.012838942290528843,0.007913144531591532,0.008455524625010646,-0.002726385975307166,0.001635369718841484,0.0018685956837529716,0.012934964475560418,0.009488403009881297,0.0013939303644651124,0.009309993514641013,0.008689023842027521,0.008558858410434356,0.0018422327421868667,-0.005650633533499816,-0.0008847497999101561,-0.013141365043162878,-0.02094346009489889,-0.02100666973519072,-0.0223946122063724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10JR_01_rest_04_LPI_000.netts,0.0038898970576952685,0.00800270822855964,0.011703097806652463,0.015697992798665683,0.02618814132027969,0.046772018594878784,0.0497902184230512,0.05506556890268999,0.05999223603353221,0.06423970040009674,0.05942390474363912,0.05461796706133937,0.05294966186948136,0.04875864572940414,0.03114742164734219,0.033384477809911495,0.029855959424399447,0.044317446123007476,0.04716146143208366,0.042260431321190284,0.032751290579984715,0.02608704619633795,0.022844524106527708,0.024175268168559305,0.009758455590119897,0.011089904068623757,0.014967844290235899,0.02948761703973901,0.019891094037326473,0.008903641476460833,0.011274521179115427,0.005975502072238514,-0.011212130996463676,-0.00446219175083018,-0.007838617998630615,-0.004019835402066407,-0.0025566460814862024,0.009002843570258046,0.00659790416858963,0.010400404145049058,0.022630827205432413,0.021474819909490406,0.021043315511738547,0.03353548235472936,0.024796167061225227,0.029886983704884296,0.021594441115913132,0.022884580087324413,0.018391084520298806,0.012192306329533387,0.010765654230148303,0.0041332386334242965,-0.0026384051591795687,-0.011552117041531473,-0.015719910351353228,-0.0049799968126231775,-0.019802873208452088,-0.024860153565607557,-0.011296269445530416,-0.022203857164705965,-0.03435838174442135,-0.03765690268906463,-0.05092147415131765,-0.04864251943770759,-0.050419569461043645,-0.057997524138967915,-0.06978056322262344,-0.06474692814598465,-0.06691722421605273,-0.06919253456815427,-0.06192167666027226,-0.06563290020487716,-0.054221914440801044,-0.047911641295459106,-0.061626006372109965,-0.05807853861695472,-0.05859823847929496,-0.05259803137960961,-0.03927207527240845,-0.02188785212002642,-0.017558231358439258,-0.025129595654290293,-0.013542389472873118,,,,,,,,,,,,,,,,,
13CA_01_rest_04_LPI_000.netts,-0.014931450880269148,-0.0129487486022693,-0.010082346836301881,-0.005417427477316272,-0.006494135553406333,0.007472427028498874,0.019077994369385787,0.008304580645005333,0.01617809629930428,0.014938164970280277,0.03106634517821233,0.033667758509061174,0.040900314516820246,0.030224801636363152,0.016223371682337062,0.01570360647656238,0.009243825577940179,0.0017966878188029889,0.006209687229267569,-0.007890657416650626,-0.01629563251246846,-0.021259907371645903,-0.014558060496939806,0.0013246604530509631,0.001285566935447069,-0.007976921710976304,-0.006943370129557147,0.0020946913505243137,-0.005851232310092491,-0.023111931739242197,-0.014905931780373582,-0.016548641707382405,-0.024208661643700835,-0.016748779491202237,-0.017084480456172724,-0.02334153050920057,-0.020410416364201767,-0.013785525074083926,-0.015207331346877795,-0.015425399476449164,-0.01998513407853786,-0.0256387752087322,-0.013864641540025868,-0.006442669970085746,-0.0028876912185103465,-0.0061455420748735,-0.022273124998305083,-0.0013547046854788247,0.012323959268171591,-0.008617635164592519,-0.04176375233411583,-0.05003720999723521,-0.03283611864977626,-0.027872396396001975,-0.02970262942552554,-0.0207178522700725,-0.03343940454502309,-0.021418999876375577,-0.020554192229877755,-0.012841103403530452,0.007756155069461201,0.0069403846624602195,0.0022806932882920017,0.010607038751027364,0.009125285766397095,0.03777462754645394,0.03806872556270441,0.04067758369105706,0.025436226164259612,0.02541382853357338,0.03253620347606928,0.015884615118600454,0.025889799700171634,0.04979562134401011,0.02694794732384881,0.03208660568673055,0.03412620196652244,0.04043801535678654,,,,,,,,,,,,,,,,,,,,,,
